,emotion,path
840,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-08-02-02-01-15.wav
841,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-08-01-01-01-15.wav
842,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-06-01-02-02-15.wav
843,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-05-01-02-01-15.wav
844,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-05-02-01-01-15.wav
845,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-06-02-01-02-15.wav
846,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-04-01-01-02-15.wav
847,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-07-01-01-01-15.wav
848,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-07-02-02-01-15.wav
849,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-04-02-02-02-15.wav
850,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-03-02-02-02-15.wav
851,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-03-01-01-02-15.wav
852,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-02-02-01-01-15.wav
853,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-02-01-02-01-15.wav
854,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-01-01-02-02-15.wav
855,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-03-02-01-01-15.wav
856,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-03-01-02-01-15.wav
857,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-02-02-02-02-15.wav
858,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-01-01-01-01-15.wav
859,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-02-01-01-02-15.wav
860,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-08-02-01-02-15.wav
861,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-08-01-02-02-15.wav
862,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-05-01-01-02-15.wav
863,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-06-01-01-01-15.wav
864,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-06-02-02-01-15.wav
865,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-05-02-02-02-15.wav
866,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-07-01-02-02-15.wav
867,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-04-01-02-01-15.wav
868,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-04-02-01-01-15.wav
869,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-07-02-01-02-15.wav
870,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-01-01-02-01-15.wav
871,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-02-01-02-02-15.wav
872,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-02-02-01-02-15.wav
873,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-03-01-01-01-15.wav
874,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-03-02-02-01-15.wav
875,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-08-01-01-02-15.wav
876,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-08-02-02-02-15.wav
877,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-04-02-02-01-15.wav
878,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-07-02-02-02-15.wav
879,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-07-01-01-02-15.wav
880,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-04-01-01-01-15.wav
881,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-06-02-01-01-15.wav
882,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-05-02-01-02-15.wav
883,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-05-01-02-02-15.wav
884,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-06-01-02-01-15.wav
885,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-08-01-02-01-15.wav
886,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-08-02-01-01-15.wav
887,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-07-02-01-01-15.wav
888,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-04-02-01-02-15.wav
889,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-04-01-02-02-15.wav
890,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-07-01-02-01-15.wav
891,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-05-02-02-01-15.wav
892,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-06-02-02-02-15.wav
893,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-06-01-01-02-15.wav
894,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-05-01-01-01-15.wav
895,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-02-01-01-01-15.wav
896,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-01-01-01-02-15.wav
897,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-02-02-02-01-15.wav
898,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-03-01-02-02-15.wav
899,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_15/03-01-03-02-01-02-15.wav
900,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-05-01-02-01-16.wav
901,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-06-01-02-02-16.wav
902,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-06-02-01-02-16.wav
903,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-05-02-01-01-16.wav
904,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-07-01-01-01-16.wav
905,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-04-01-01-02-16.wav
906,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-04-02-02-02-16.wav
907,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-07-02-02-01-16.wav
908,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-08-02-02-01-16.wav
909,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-08-01-01-01-16.wav
910,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-03-02-02-02-16.wav
911,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-03-01-01-02-16.wav
912,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-02-02-01-01-16.wav
913,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-01-01-02-02-16.wav
914,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-02-01-02-01-16.wav
915,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-03-02-01-01-16.wav
916,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-03-01-02-01-16.wav
917,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-02-02-02-02-16.wav
918,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-02-01-01-02-16.wav
919,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-01-01-01-01-16.wav
920,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-06-01-01-01-16.wav
921,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-05-01-01-02-16.wav
922,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-05-02-02-02-16.wav
923,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-06-02-02-01-16.wav
924,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-04-01-02-01-16.wav
925,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-07-01-02-02-16.wav
926,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-07-02-01-02-16.wav
927,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-04-02-01-01-16.wav
928,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-08-02-01-02-16.wav
929,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-08-01-02-02-16.wav
930,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-02-01-02-02-16.wav
931,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-01-01-02-01-16.wav
932,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-02-02-01-02-16.wav
933,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-03-01-01-01-16.wav
934,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-03-02-02-01-16.wav
935,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-07-02-02-02-16.wav
936,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-04-02-02-01-16.wav
937,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-04-01-01-01-16.wav
938,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-07-01-01-02-16.wav
939,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-05-02-01-02-16.wav
940,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-06-02-01-01-16.wav
941,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-06-01-02-01-16.wav
942,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-05-01-02-02-16.wav
943,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-08-01-01-02-16.wav
944,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-08-02-02-02-16.wav
945,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-04-02-01-02-16.wav
946,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-07-02-01-01-16.wav
947,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-07-01-02-01-16.wav
948,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-04-01-02-02-16.wav
949,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-06-02-02-02-16.wav
950,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-05-02-02-01-16.wav
951,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-05-01-01-01-16.wav
952,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-06-01-01-02-16.wav
953,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-08-01-02-01-16.wav
954,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-08-02-01-01-16.wav
955,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-01-01-01-02-16.wav
956,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-02-01-01-01-16.wav
957,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-02-02-02-01-16.wav
958,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-03-01-02-02-16.wav
959,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_16/03-01-03-02-01-02-16.wav
960,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-07-02-02-01-17.wav
961,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-04-02-02-02-17.wav
962,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-04-01-01-02-17.wav
963,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-07-01-01-01-17.wav
964,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-05-02-01-01-17.wav
965,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-06-02-01-02-17.wav
966,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-06-01-02-02-17.wav
967,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-05-01-02-01-17.wav
968,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-08-01-01-01-17.wav
969,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-08-02-02-01-17.wav
970,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-02-01-02-01-17.wav
971,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-01-01-02-02-17.wav
972,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-02-02-01-01-17.wav
973,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-03-01-01-02-17.wav
974,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-03-02-02-02-17.wav
975,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-01-01-01-01-17.wav
976,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-02-01-01-02-17.wav
977,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-02-02-02-02-17.wav
978,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-03-01-02-01-17.wav
979,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-03-02-01-01-17.wav
980,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-04-02-01-01-17.wav
981,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-07-02-01-02-17.wav
982,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-07-01-02-02-17.wav
983,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-04-01-02-01-17.wav
984,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-06-02-02-01-17.wav
985,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-05-02-02-02-17.wav
986,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-05-01-01-02-17.wav
987,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-06-01-01-01-17.wav
988,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-08-01-02-02-17.wav
989,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-08-02-01-02-17.wav
990,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-03-02-02-01-17.wav
991,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-03-01-01-01-17.wav
992,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-02-02-01-02-17.wav
993,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-01-01-02-01-17.wav
994,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-02-01-02-02-17.wav
995,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-05-01-02-02-17.wav
996,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-06-01-02-01-17.wav
997,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-06-02-01-01-17.wav
998,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-05-02-01-02-17.wav
999,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-07-01-01-02-17.wav
1000,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-04-01-01-01-17.wav
1001,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-04-02-02-01-17.wav
1002,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-07-02-02-02-17.wav
1003,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-08-02-02-02-17.wav
1004,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-08-01-01-02-17.wav
1005,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-06-01-01-02-17.wav
1006,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-05-01-01-01-17.wav
1007,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-05-02-02-01-17.wav
1008,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-06-02-02-02-17.wav
1009,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-04-01-02-02-17.wav
1010,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-07-01-02-01-17.wav
1011,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-07-02-01-01-17.wav
1012,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-04-02-01-02-17.wav
1013,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-08-02-01-01-17.wav
1014,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-08-01-02-01-17.wav
1015,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-03-02-01-02-17.wav
1016,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-03-01-02-02-17.wav
1017,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-02-02-02-01-17.wav
1018,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-02-01-01-01-17.wav
1019,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_17/03-01-01-01-01-02-17.wav
1020,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-03-02-01-02-18.wav
1021,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-03-01-02-02-18.wav
1022,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-02-02-02-01-18.wav
1023,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-02-01-01-01-18.wav
1024,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-01-01-01-02-18.wav
1025,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-06-01-01-02-18.wav
1026,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-05-01-01-01-18.wav
1027,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-05-02-02-01-18.wav
1028,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-06-02-02-02-18.wav
1029,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-04-01-02-02-18.wav
1030,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-07-01-02-01-18.wav
1031,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-07-02-01-01-18.wav
1032,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-04-02-01-02-18.wav
1033,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-08-02-01-01-18.wav
1034,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-08-01-02-01-18.wav
1035,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-05-01-02-02-18.wav
1036,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-06-01-02-01-18.wav
1037,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-06-02-01-01-18.wav
1038,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-05-02-01-02-18.wav
1039,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-07-01-01-02-18.wav
1040,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-04-01-01-01-18.wav
1041,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-04-02-02-01-18.wav
1042,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-07-02-02-02-18.wav
1043,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-08-02-02-02-18.wav
1044,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-08-01-01-02-18.wav
1045,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-03-02-02-01-18.wav
1046,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-03-01-01-01-18.wav
1047,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-02-02-01-02-18.wav
1048,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-01-01-02-01-18.wav
1049,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-02-01-02-02-18.wav
